Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Career
20,Female,B.Sc,ME,7.78,0,4,6,4,74,7,2,1,Software Engineer
19,Male,MCA,CSE,7.57,2,5,9,4,75,7,3,0,Software Engineer
20,Female,BCA,Civil,6.24,0,3,4,5,56,4,1,2,Full Stack Developer
19,Female,B.Tech,ECE,7.88,2,4,5,6,77,6,2,0,Backend Developer
22,Female,B.Tech,ECE,6.4,0,3,4,7,57,10,1,2,Backend Developer
19,Male,BCA,ME,8.44,1,4,6,7,99,5,2,0,Frontend Developer
24,Female,B.Tech,IT,7.0,1,4,6,3,76,5,2,0,Software Engineer
20,Male,MCA,ECE,8.22,2,4,6,7,89,6,2,0,Frontend Developer
19,Male,MCA,IT,6.85,1,4,8,5,87,7,3,0,Backend Developer
24,Male,B.Sc,Civil,6.83,1,4,6,6,62,5,2,1,Software Engineer
23,Male,B.Sc,ME,5.19,0,2,2,4,72,4,1,3,Data Analyst
24,Female,B.Sc,ECE,7.16,0,4,6,4,91,6,2,0,Software Engineer
18,Female,B.Tech,IT,4.5,0,2,4,8,54,7,1,2,Software Engineer
22,Male,B.Tech,IT,6.57,0,4,7,6,48,7,2,0,Backend Developer
23,Female,B.Sc,IT,7.74,1,4,7,5,82,6,2,0,Backend Developer
20,Male,B.Sc,Civil,8.4,0,4,5,7,84,5,2,0,Data Analyst
22,Female,B.Sc,ME,7.77,1,5,8,4,87,5,3,0,Software Engineer
20,Male,B.Sc,ECE,5.38,0,3,5,6,41,8,1,3,Backend Developer
20,Female,BCA,CSE,7.34,2,5,9,6,61,4,3,0,Backend Developer
24,Female,B.Sc,ECE,7.9,2,5,8,6,81,6,3,0,Backend Developer
22,Male,B.Sc,IT,6.47,2,4,7,6,66,6,2,2,Backend Developer
23,Female,B.Tech,ECE,7.89,3,5,10,7,79,6,3,1,Backend Developer
24,Female,B.Tech,ME,6.63,1,3,5,7,73,3,2,0,Frontend Developer
20,Female,B.Sc,ECE,5.56,1,4,7,5,51,4,2,2,Backend Developer
24,Female,MCA,ME,8.42,1,4,6,8,75,5,2,0,Frontend Developer
24,Male,B.Sc,ECE,7.86,0,4,5,8,90,6,2,1,Data Analyst
22,Male,B.Tech,Civil,8.84,2,5,8,5,82,5,3,1,Software Engineer
18,Female,BCA,ECE,8.36,0,4,6,7,82,5,2,0,Data Analyst
23,Male,BCA,CSE,5.56,1,3,5,7,35,4,1,1,Frontend Developer
23,Female,BCA,ECE,7.42,1,5,8,7,69,3,2,1,Backend Developer
22,Female,MCA,CSE,6.15,1,3,5,9,52,4,1,2,Frontend Developer
18,Female,B.Tech,CSE,6.61,1,3,5,8,72,5,2,2,Frontend Developer
22,Male,B.Sc,ME,6.73,0,3,3,7,69,5,1,0,Data Analyst
24,Female,B.Tech,CSE,6.56,2,4,6,5,51,6,2,0,Software Engineer
22,Female,MCA,ECE,7.51,0,3,4,6,69,5,1,0,Backend Developer
21,Female,MCA,Civil,6.54,2,3,5,6,59,6,1,0,Full Stack Developer
19,Male,MCA,ECE,7.7,1,5,10,6,66,5,3,0,Backend Developer
22,Male,BCA,IT,7.11,1,4,7,4,75,4,2,0,Software Engineer
21,Female,B.Sc,ME,8.79,0,4,4,6,93,7,2,0,Data Analyst
18,Male,MCA,ECE,6.01,1,3,3,5,71,6,1,1,Backend Developer
22,Female,MCA,ME,8.93,1,6,10,5,93,6,3,0,Software Engineer
18,Male,B.Sc,IT,6.8,1,4,7,8,61,5,2,1,Backend Developer
19,Female,MCA,ECE,7.33,0,4,6,5,63,6,2,0,Software Engineer
20,Female,MCA,CSE,6.66,0,4,6,2,54,5,2,0,Software Engineer
20,Male,BCA,CSE,6.96,0,4,8,4,60,2,2,2,Software Engineer
24,Male,B.Sc,ECE,8.77,1,5,7,7,83,6,2,0,Backend Developer
23,Female,BCA,IT,5.88,1,4,8,6,69,5,2,1,Backend Developer
20,Male,MCA,IT,7.97,3,5,8,7,90,6,3,0,Full Stack Developer
20,Female,MCA,Civil,7.13,0,3,3,7,68,6,1,0,Full Stack Developer
22,Male,BCA,ME,7.42,1,3,3,1,85,6,1,1,Full Stack Developer
24,Male,MCA,ECE,6.0,0,3,3,6,62,6,1,1,Backend Developer
19,Male,MCA,ECE,8.35,2,5,8,5,73,7,2,0,Machine Learning Engineer
22,Male,BCA,ECE,6.6,1,3,5,3,68,6,2,0,Backend Developer
22,Male,BCA,ME,8.77,1,5,9,5,75,3,3,0,Software Engineer
22,Male,BCA,Civil,7.02,0,3,2,5,78,4,1,2,Full Stack Developer
18,Female,BCA,ME,7.67,1,4,5,6,76,6,2,0,Full Stack Developer
19,Female,B.Tech,ECE,7.34,0,3,4,6,78,4,1,2,Backend Developer
21,Female,B.Tech,CSE,7.01,1,4,5,3,76,5,2,1,Software Engineer
20,Female,MCA,CSE,6.79,0,4,8,5,59,5,2,1,Backend Developer
22,Male,B.Tech,CSE,5.12,0,2,1,6,51,6,0,1,Software Engineer
23,Male,B.Tech,Civil,6.23,2,4,7,5,70,4,2,2,Data Analyst
24,Female,B.Sc,ECE,6.18,0,3,4,4,67,6,1,1,Backend Developer
20,Female,MCA,Civil,7.9,2,5,8,7,64,6,2,0,Frontend Developer
19,Male,B.Tech,Civil,6.58,0,4,8,2,76,4,2,0,Software Engineer
22,Female,BCA,ME,6.62,0,3,4,4,76,6,1,1,Full Stack Developer
18,Male,B.Sc,ME,5.42,0,3,5,8,60,6,2,2,Data Analyst
23,Female,B.Sc,IT,8.62,2,5,9,2,78,4,3,0,Software Engineer
18,Male,BCA,ECE,7.16,0,4,6,5,71,7,2,0,Software Engineer
23,Male,B.Sc,CSE,7.12,1,4,7,6,58,4,2,0,Backend Developer
22,Female,MCA,CSE,5.2,0,3,6,3,59,5,2,3,Software Engineer
20,Female,BCA,CSE,7.71,2,5,8,6,86,6,3,0,Backend Developer
22,Female,MCA,IT,7.72,2,5,10,5,85,5,3,0,Backend Developer
20,Female,B.Tech,ECE,6.01,0,4,6,7,54,6,2,1,Backend Developer
18,Female,B.Sc,Civil,7.8,1,4,6,6,69,4,2,1,Software Engineer
22,Male,B.Tech,ME,5.05,0,2,2,8,35,6,0,2,Data Analyst
18,Male,B.Tech,ECE,7.89,3,5,9,7,69,6,3,0,Backend Developer
22,Female,B.Tech,ME,7.44,1,4,7,5,65,8,2,0,Software Engineer
24,Female,B.Tech,ECE,8.05,1,6,10,8,82,7,3,0,Machine Learning Engineer
20,Female,B.Sc,ME,6.6,0,3,3,3,62,4,1,0,Data Analyst
23,Male,B.Tech,Civil,7.18,1,3,4,6,56,5,1,0,Data Analyst
21,Female,MCA,IT,5.46,0,2,3,1,35,8,1,2,Software Engineer
24,Male,MCA,CSE,6.88,0,3,5,4,58,4,1,0,Software Engineer
19,Female,BCA,IT,6.0,1,3,5,6,54,6,1,3,Software Engineer
18,Female,B.Sc,ECE,8.16,2,5,9,4,77,6,3,0,Software Engineer
21,Male,BCA,Civil,5.54,0,2,3,6,69,8,1,1,Full Stack Developer
22,Male,B.Sc,Civil,7.73,2,4,6,5,82,7,2,1,Software Engineer
18,Female,B.Tech,ECE,5.15,2,3,5,5,48,6,1,1,Backend Developer
22,Male,MCA,ME,7.0,0,3,4,3,60,6,1,0,Full Stack Developer
24,Male,MCA,Civil,6.89,0,3,3,3,68,4,1,0,Full Stack Developer
23,Female,B.Sc,CSE,6.0,1,4,8,6,44,5,2,2,Backend Developer
20,Male,MCA,ECE,6.79,1,3,5,8,68,6,2,0,Frontend Developer
22,Male,MCA,ECE,6.94,0,3,4,5,79,4,1,0,Backend Developer
21,Female,MCA,ME,6.89,1,4,7,2,72,5,2,0,Software Engineer
22,Male,B.Tech,CSE,7.98,3,5,9,5,86,7,3,0,Backend Developer
22,Male,B.Tech,CSE,5.85,0,4,7,6,56,5,2,3,Backend Developer
24,Female,MCA,CSE,7.54,0,4,6,7,87,4,2,0,Data Analyst
22,Male,B.Tech,IT,7.16,1,5,8,3,60,5,2,1,Software Engineer
20,Female,B.Tech,CSE,7.56,1,4,7,5,95,7,2,1,Backend Developer
18,Female,B.Tech,ECE,6.33,1,3,4,9,56,7,1,1,Backend Developer
19,Female,B.Sc,IT,7.31,0,3,4,5,56,5,1,0,Software Engineer
19,Male,BCA,IT,8.85,2,5,7,6,62,7,2,0,Backend Developer
20,Male,B.Tech,Civil,8.82,2,4,6,4,80,6,2,0,Software Engineer
21,Female,BCA,Civil,5.98,0,3,6,4,61,6,2,1,Full Stack Developer
20,Female,B.Tech,ME,7.74,0,4,6,5,81,7,2,2,Software Engineer
21,Female,B.Sc,ME,6.14,0,3,4,6,64,7,1,2,Data Analyst
21,Male,B.Tech,ECE,6.69,0,3,4,6,65,4,1,0,Backend Developer
20,Female,MCA,ME,8.25,1,4,5,6,94,6,2,0,Full Stack Developer
20,Female,B.Tech,ECE,6.23,1,3,4,5,63,7,1,2,Backend Developer
20,Female,BCA,CSE,5.61,1,3,5,7,59,7,1,1,Frontend Developer
22,Female,B.Sc,CSE,7.44,1,4,7,5,77,6,2,0,Backend Developer
19,Male,MCA,CSE,5.47,1,3,5,5,52,5,1,2,Software Engineer
22,Female,BCA,Civil,6.89,1,3,5,7,68,5,2,2,Frontend Developer
21,Male,B.Tech,ME,6.79,0,3,4,6,77,4,1,1,Data Analyst
20,Female,BCA,IT,6.94,0,4,7,6,50,5,2,2,Backend Developer
24,Female,B.Tech,ECE,6.15,0,3,5,6,69,6,2,3,Backend Developer
21,Male,B.Tech,ECE,7.51,1,4,6,8,63,5,2,1,Frontend Developer
22,Female,B.Sc,ME,5.3,0,2,3,7,54,7,1,2,Data Analyst
22,Female,B.Sc,IT,8.24,1,5,8,6,74,5,2,0,Backend Developer
23,Female,MCA,Civil,6.28,0,3,3,7,58,7,1,3,Full Stack Developer
21,Female,BCA,ME,7.07,1,4,7,8,85,6,2,0,Frontend Developer
18,Female,BCA,Civil,7.02,0,2,1,5,53,6,0,0,Full Stack Developer
23,Female,MCA,Civil,6.21,0,2,2,7,68,5,1,1,Full Stack Developer
24,Female,B.Sc,IT,7.65,1,4,6,4,72,7,2,0,Software Engineer
21,Male,B.Tech,CSE,7.98,1,5,10,6,79,8,3,0,Backend Developer
23,Female,B.Sc,IT,5.83,0,4,7,6,66,5,2,2,Backend Developer
18,Female,B.Sc,CSE,7.21,1,3,4,4,72,6,1,2,Software Engineer
19,Male,BCA,ECE,5.95,0,3,5,4,60,6,2,2,Backend Developer
23,Male,BCA,ME,6.54,0,3,4,4,72,5,1,0,Full Stack Developer
22,Female,B.Tech,IT,6.66,0,4,8,5,57,4,2,1,Backend Developer
22,Male,BCA,Civil,6.67,2,4,7,8,63,5,2,1,Frontend Developer
19,Female,MCA,Civil,7.68,3,4,7,1,77,5,2,0,Software Engineer
18,Female,B.Tech,Civil,7.6,2,4,7,4,77,6,2,0,Software Engineer
23,Male,B.Tech,IT,6.68,0,4,6,5,58,6,2,0,Software Engineer
19,Male,B.Tech,ME,8.09,0,4,6,5,77,7,2,0,Software Engineer
24,Male,BCA,CSE,8.23,1,4,6,7,93,6,2,0,Frontend Developer
23,Female,BCA,CSE,7.26,1,5,9,6,78,7,3,0,Backend Developer
23,Female,MCA,ECE,7.68,1,4,6,5,71,7,2,1,Software Engineer
19,Female,BCA,IT,7.13,2,4,7,4,65,6,2,0,Software Engineer
24,Male,B.Sc,CSE,7.61,0,4,6,6,67,4,2,0,Software Engineer
20,Female,MCA,ME,9.41,2,5,8,4,100,5,3,0,Software Engineer
23,Male,BCA,IT,5.67,0,3,4,5,54,7,1,2,Software Engineer
23,Female,BCA,CSE,6.75,1,3,5,5,57,5,1,1,Software Engineer
19,Female,B.Tech,ECE,7.65,1,4,7,5,98,6,2,1,Backend Developer
18,Male,B.Sc,CSE,5.61,1,3,6,5,45,3,2,1,Software Engineer
22,Male,BCA,ME,5.45,1,3,4,5,35,6,1,2,Full Stack Developer
18,Male,B.Tech,IT,7.58,2,5,9,6,81,6,3,2,Backend Developer
20,Female,BCA,IT,4.75,1,3,6,6,51,6,2,2,Software Engineer
21,Male,BCA,ECE,6.64,0,2,2,4,54,4,1,2,Backend Developer
22,Male,B.Sc,Civil,7.69,2,4,7,5,63,6,2,0,Software Engineer
18,Male,B.Tech,CSE,5.99,2,4,7,5,44,5,2,1,Backend Developer
20,Female,BCA,ECE,7.58,2,4,5,7,60,5,2,1,Frontend Developer
18,Male,BCA,CSE,7.77,3,4,7,5,66,6,2,0,Backend Developer
22,Female,B.Tech,ECE,7.1,0,4,6,6,72,7,2,0,Software Engineer
23,Female,B.Tech,Civil,6.98,1,4,6,7,71,5,2,0,Frontend Developer
23,Male,MCA,CSE,6.72,0,4,6,3,82,5,2,0,Software Engineer
19,Male,MCA,Civil,6.46,1,4,6,5,70,7,2,3,Full Stack Developer
22,Female,BCA,ECE,8.34,2,5,7,7,89,4,2,0,Backend Developer
23,Male,BCA,Civil,8.08,0,4,4,4,91,6,2,1,Full Stack Developer
22,Female,B.Tech,ME,6.69,2,3,5,6,75,5,2,0,Data Analyst
23,Female,B.Sc,ME,7.36,0,3,4,4,82,6,2,1,Data Analyst
18,Male,B.Tech,IT,7.3,0,3,4,4,82,7,2,0,Software Engineer
21,Female,B.Sc,Civil,6.19,1,3,5,8,62,8,2,2,Frontend Developer
21,Female,B.Tech,IT,6.24,0,3,5,9,55,4,1,2,Software Engineer
20,Male,MCA,IT,7.93,1,4,6,5,70,7,2,1,Software Engineer
20,Female,BCA,IT,6.99,0,4,7,5,63,7,2,2,Backend Developer
22,Male,B.Sc,Civil,7.09,0,4,5,6,75,3,2,0,Data Analyst
23,Female,BCA,CSE,6.7,0,4,7,5,59,5,2,0,Backend Developer
19,Female,MCA,ECE,6.08,0,3,3,5,46,7,1,3,Backend Developer
20,Male,B.Tech,IT,7.37,1,5,8,5,77,7,2,1,Backend Developer
22,Female,BCA,ECE,6.0,1,4,6,7,54,4,2,1,Frontend Developer
23,Male,B.Tech,ME,6.53,0,4,6,5,61,6,2,0,Software Engineer
18,Female,B.Sc,ME,5.7,0,2,2,6,60,5,1,1,Data Analyst
21,Female,MCA,IT,5.81,0,3,5,4,57,6,1,2,Software Engineer
24,Female,B.Sc,Civil,4.89,1,2,3,6,40,6,1,1,Data Analyst
22,Female,BCA,ME,8.78,1,5,7,5,86,6,2,1,Software Engineer
21,Male,MCA,ECE,7.15,1,5,8,5,77,7,2,0,Backend Developer
19,Female,BCA,ECE,7.34,1,4,5,6,79,5,2,1,Backend Developer
18,Male,MCA,Civil,5.97,0,3,4,4,57,5,1,2,Full Stack Developer
19,Male,BCA,Civil,8.38,0,4,5,7,92,6,2,0,Data Analyst
23,Female,B.Tech,ME,6.95,1,3,4,6,68,7,1,2,Data Analyst
20,Female,B.Tech,ECE,8.95,2,5,8,3,86,4,3,0,Machine Learning Engineer
24,Female,BCA,ME,4.59,0,1,1,8,43,3,0,1,Full Stack Developer
22,Male,B.Sc,IT,6.51,0,4,8,5,70,5,2,1,Backend Developer
19,Female,B.Sc,CSE,7.75,2,4,7,4,71,4,2,0,Software Engineer
18,Male,BCA,Civil,6.39,0,3,3,4,83,5,1,3,Full Stack Developer
23,Female,MCA,Civil,7.38,3,4,7,4,74,7,2,0,Software Engineer
21,Female,MCA,CSE,8.91,1,4,6,5,76,5,2,0,Software Engineer
19,Male,B.Sc,Civil,6.32,0,2,2,5,55,7,1,1,Data Analyst
23,Female,BCA,CSE,6.2,1,4,8,4,69,5,2,3,Software Engineer
22,Female,BCA,Civil,6.8,2,3,5,4,69,4,2,0,Full Stack Developer
20,Female,B.Tech,CSE,7.46,2,4,7,5,60,5,2,0,Backend Developer
23,Female,B.Tech,ECE,6.93,2,4,7,3,71,8,2,2,Software Engineer
18,Male,B.Tech,CSE,6.88,2,4,7,6,80,5,2,1,Backend Developer
22,Male,B.Sc,ME,5.73,0,2,3,5,55,4,1,1,Data Analyst
18,Female,BCA,Civil,7.26,0,3,3,5,71,7,1,0,Full Stack Developer
19,Female,B.Sc,IT,5.53,1,3,5,6,68,3,2,1,Software Engineer
20,Male,B.Tech,Civil,5.67,0,2,1,5,63,6,1,2,Data Analyst
19,Female,MCA,CSE,6.29,0,4,7,5,60,7,2,1,Backend Developer
20,Female,B.Sc,CSE,7.99,1,5,8,7,87,5,3,1,Full Stack Developer
18,Male,B.Sc,ME,8.45,0,4,5,5,81,5,2,0,Data Analyst
20,Male,MCA,IT,6.21,0,4,6,6,60,4,2,1,Software Engineer
20,Male,B.Tech,ME,8.19,0,4,6,5,100,7,2,0,Software Engineer
20,Male,B.Tech,Civil,7.02,0,4,5,6,82,4,2,0,Data Analyst
18,Female,MCA,CSE,8.1,2,5,8,5,70,7,2,0,Machine Learning Engineer
23,Male,B.Sc,Civil,7.6,0,3,4,4,85,5,2,0,Data Analyst
18,Female,MCA,ECE,6.21,0,3,4,7,57,7,1,3,Backend Developer
24,Female,BCA,ECE,6.01,0,3,4,5,60,5,1,3,Backend Developer
22,Male,B.Sc,CSE,6.48,2,4,8,3,48,4,2,2,Software Engineer
18,Male,BCA,CSE,7.36,1,4,7,8,70,9,2,0,Backend Developer
21,Male,B.Sc,Civil,8.0,0,4,6,5,72,7,2,0,Software Engineer
23,Female,B.Sc,CSE,6.55,1,4,6,8,67,5,2,0,Frontend Developer
23,Male,MCA,CSE,8.07,1,5,9,6,89,6,3,0,Machine Learning Engineer
22,Female,BCA,CSE,5.34,0,3,6,4,63,6,2,2,Software Engineer
18,Female,B.Tech,Civil,6.08,1,3,3,5,62,5,1,1,Data Analyst
22,Female,BCA,CSE,8.04,3,5,8,5,80,3,3,1,Machine Learning Engineer
22,Female,BCA,ME,6.39,0,2,2,7,62,6,1,2,Full Stack Developer
24,Female,B.Tech,ME,6.35,0,3,5,8,81,7,2,1,Data Analyst
24,Male,B.Sc,IT,7.09,1,4,5,4,81,4,2,0,Software Engineer
23,Male,BCA,IT,6.66,0,5,9,4,61,4,3,0,Software Engineer
19,Female,B.Sc,IT,7.2,0,4,6,6,69,7,2,0,Software Engineer
21,Female,B.Tech,IT,6.97,1,3,5,4,62,6,2,1,Software Engineer
18,Female,MCA,Civil,7.46,0,3,4,6,48,6,1,1,Full Stack Developer
18,Female,MCA,ME,6.17,2,3,5,6,66,6,2,2,Full Stack Developer
19,Male,B.Sc,ME,8.03,0,4,6,6,78,6,2,0,Software Engineer
21,Female,B.Sc,Civil,7.93,1,4,7,3,79,7,2,0,Software Engineer
24,Female,B.Tech,Civil,7.06,1,5,8,5,64,5,2,0,Software Engineer
21,Female,MCA,CSE,8.45,1,6,10,5,60,7,3,0,Machine Learning Engineer
23,Female,B.Sc,Civil,7.25,0,3,2,6,74,6,1,1,Data Analyst
21,Male,B.Sc,Civil,6.66,1,3,4,5,69,5,1,0,Data Analyst
22,Female,MCA,CSE,7.31,2,5,9,8,77,4,3,0,Full Stack Developer
24,Male,BCA,ECE,5.5,0,2,3,6,56,7,1,2,Backend Developer
24,Female,BCA,ECE,7.6,0,4,6,7,95,6,2,0,Data Analyst
19,Female,BCA,ME,7.84,0,4,5,6,73,5,2,1,Full Stack Developer
22,Female,B.Sc,ME,7.12,0,4,6,4,72,6,2,0,Software Engineer
23,Male,B.Sc,IT,9.39,1,6,9,10,95,4,3,1,Full Stack Developer
18,Male,B.Tech,ME,5.81,0,3,4,6,58,4,1,2,Data Analyst
23,Female,B.Sc,ECE,6.63,0,3,4,7,72,4,1,1,Backend Developer
23,Male,MCA,IT,6.96,0,5,9,8,96,7,3,1,Full Stack Developer
18,Male,B.Sc,Civil,6.53,1,3,3,6,69,4,1,0,Data Analyst
23,Female,MCA,Civil,6.28,0,3,4,8,71,5,1,3,Full Stack Developer
24,Male,MCA,ME,6.05,0,3,4,7,55,5,1,1,Full Stack Developer
22,Female,B.Sc,Civil,6.6,1,3,5,4,72,5,2,0,Data Analyst
24,Female,MCA,IT,7.45,0,4,5,6,48,4,1,0,Software Engineer
23,Male,B.Sc,Civil,7.26,1,3,2,7,90,8,1,0,Data Analyst
20,Male,B.Sc,CSE,6.78,1,4,7,6,62,5,2,0,Backend Developer
24,Male,MCA,ECE,8.17,3,5,8,7,74,4,2,0,Machine Learning Engineer
24,Male,B.Tech,ME,6.92,2,3,5,5,68,7,2,2,Data Analyst
21,Female,B.Tech,IT,8.08,1,6,10,5,72,4,3,0,Machine Learning Engineer
18,Male,B.Tech,CSE,7.25,1,4,7,5,77,4,2,0,Backend Developer
23,Male,BCA,ME,6.62,0,3,4,6,80,4,2,1,Full Stack Developer
24,Female,BCA,CSE,6.87,0,4,6,5,73,6,2,0,Software Engineer
20,Female,BCA,IT,9.8,3,6,10,5,100,5,3,0,Machine Learning Engineer
22,Male,MCA,ME,8.23,2,5,8,8,70,6,2,0,Frontend Developer
22,Female,B.Tech,CSE,6.01,1,4,8,5,50,6,2,1,Backend Developer
18,Female,B.Sc,ECE,6.34,0,3,4,7,63,3,1,3,Backend Developer
18,Male,MCA,Civil,5.91,1,3,4,7,42,8,1,3,Full Stack Developer
23,Female,B.Sc,IT,7.11,1,5,10,6,68,6,3,0,Backend Developer
24,Female,MCA,ECE,7.65,2,4,6,4,70,6,2,0,Software Engineer
21,Female,BCA,Civil,7.66,1,4,5,6,70,6,2,2,Full Stack Developer
24,Male,B.Tech,CSE,6.65,0,4,8,7,62,5,2,0,Full Stack Developer
23,Male,B.Sc,CSE,6.46,2,3,5,5,59,6,1,1,Software Engineer
22,Male,MCA,ME,8.57,0,4,4,6,98,7,2,0,Full Stack Developer
24,Male,B.Sc,ECE,7.0,1,4,7,7,71,5,2,1,Backend Developer
18,Female,BCA,ECE,6.08,1,3,5,3,74,5,2,3,Backend Developer
21,Female,B.Tech,ECE,6.25,0,3,4,5,66,8,1,1,Backend Developer
19,Male,BCA,ECE,6.6,1,4,7,7,72,5,2,0,Backend Developer
20,Female,BCA,Civil,7.04,0,3,4,3,79,5,1,0,Full Stack Developer
24,Female,B.Tech,CSE,6.46,1,5,10,8,45,5,3,1,Full Stack Developer
19,Male,BCA,ECE,7.96,1,4,5,4,84,5,2,0,Backend Developer
23,Male,B.Sc,Civil,5.71,0,3,5,6,59,5,1,1,Data Analyst
21,Female,B.Sc,ECE,6.49,1,4,6,6,71,4,2,1,Backend Developer
18,Male,B.Sc,IT,8.25,3,5,8,4,81,8,3,0,Software Engineer
19,Female,B.Tech,ME,6.33,0,3,5,5,57,6,1,1,Data Analyst
21,Male,B.Tech,CSE,5.29,1,4,9,6,59,5,2,1,Backend Developer
23,Male,B.Sc,ECE,5.8,1,3,5,5,49,5,1,1,Backend Developer
21,Female,BCA,ECE,6.88,0,3,5,5,78,6,2,1,Backend Developer
20,Female,B.Tech,Civil,6.26,1,3,3,6,60,6,1,2,Data Analyst
20,Female,BCA,ME,6.87,2,4,7,7,73,7,2,0,Frontend Developer
24,Male,MCA,Civil,7.44,1,4,6,8,72,4,2,1,Frontend Developer
23,Female,B.Sc,ECE,7.55,3,4,7,5,89,3,2,1,Backend Developer
19,Female,MCA,Civil,5.41,0,2,3,5,58,7,1,1,Full Stack Developer
23,Male,BCA,IT,7.42,1,5,8,6,86,4,3,0,Backend Developer
19,Male,BCA,ECE,6.42,0,3,4,6,58,5,1,2,Backend Developer
20,Female,BCA,Civil,6.88,0,3,5,6,85,6,2,1,Full Stack Developer
22,Female,B.Sc,CSE,5.8,2,4,7,4,56,7,2,1,Software Engineer
19,Male,B.Sc,CSE,5.21,1,3,6,4,48,8,2,2,Software Engineer
22,Female,BCA,Civil,8.38,1,4,5,4,84,3,2,0,Full Stack Developer
19,Male,B.Tech,ME,8.71,0,4,6,4,78,5,2,0,Software Engineer
19,Male,B.Sc,IT,5.84,1,3,5,6,61,5,2,1,Software Engineer
23,Female,BCA,IT,5.89,0,3,4,6,77,6,1,2,Software Engineer
23,Male,B.Tech,CSE,7.23,3,4,7,4,83,6,2,0,Software Engineer
23,Male,B.Tech,IT,7.76,1,5,9,6,81,5,3,0,Backend Developer
23,Female,MCA,ECE,6.33,0,3,3,6,60,6,1,1,Backend Developer
18,Male,B.Sc,ME,7.83,0,4,6,7,75,7,2,1,Data Analyst
23,Male,B.Tech,ME,7.4,3,5,9,4,65,5,3,1,Software Engineer
20,Female,BCA,IT,5.01,0,2,2,7,46,7,1,2,Software Engineer
20,Female,B.Sc,ME,6.82,0,3,4,6,71,3,1,0,Data Analyst
19,Male,BCA,ECE,7.31,0,4,6,3,75,5,2,0,Software Engineer
18,Female,B.Sc,Civil,7.1,0,3,3,4,55,6,1,0,Data Analyst
20,Female,MCA,IT,4.95,1,2,3,8,37,6,1,2,Software Engineer
23,Male,BCA,IT,7.0,1,5,10,5,66,5,3,0,Backend Developer
24,Male,B.Sc,Civil,6.21,0,2,2,5,72,4,1,1,Data Analyst
21,Male,B.Sc,Civil,5.78,1,3,4,5,40,6,1,2,Data Analyst
22,Female,BCA,ME,5.37,0,3,4,2,58,4,1,1,Full Stack Developer
18,Male,MCA,CSE,5.3,0,4,7,7,68,4,2,2,Backend Developer
22,Male,B.Sc,ME,5.48,1,2,3,6,55,4,1,1,Data Analyst
23,Female,BCA,CSE,7.9,1,5,8,8,80,5,3,1,Full Stack Developer
21,Male,B.Tech,ECE,6.56,0,3,5,7,79,4,2,2,Backend Developer
18,Female,MCA,ME,5.77,0,2,2,2,36,5,0,2,Full Stack Developer
21,Male,B.Tech,IT,7.37,0,4,6,3,69,5,2,1,Software Engineer
20,Female,B.Sc,ECE,8.06,0,4,5,6,65,5,2,0,Backend Developer
18,Female,BCA,CSE,6.85,1,4,8,3,78,7,2,2,Software Engineer
20,Male,BCA,Civil,5.41,0,2,2,4,47,7,1,3,Full Stack Developer
19,Female,B.Tech,Civil,7.41,2,4,5,6,63,6,2,1,Data Analyst
24,Male,B.Sc,ME,7.2,1,4,5,5,74,6,2,0,Data Analyst
18,Female,BCA,ECE,6.89,0,4,6,9,89,6,2,0,Software Engineer
21,Female,MCA,IT,6.47,0,3,5,7,66,6,2,1,Software Engineer
21,Female,B.Sc,Civil,7.18,1,4,5,10,80,5,2,1,Frontend Developer
24,Female,MCA,CSE,8.09,1,5,8,4,77,7,2,0,Machine Learning Engineer
20,Male,MCA,ME,6.29,0,3,5,7,76,7,2,3,Full Stack Developer
20,Male,MCA,Civil,7.12,0,4,5,5,49,6,1,1,Full Stack Developer
21,Male,MCA,CSE,6.64,2,4,8,6,78,6,2,0,Backend Developer
19,Male,B.Sc,ME,7.81,0,3,4,6,73,3,1,0,Data Analyst
19,Male,B.Tech,IT,6.1,0,3,4,6,72,7,1,2,Software Engineer
24,Female,B.Tech,ECE,6.78,1,3,5,5,71,5,2,1,Backend Developer
19,Female,B.Sc,CSE,7.44,0,4,6,8,74,5,2,0,Software Engineer
21,Male,MCA,ME,8.01,3,5,7,6,87,4,2,0,Software Engineer
19,Female,B.Sc,ME,6.03,0,3,3,7,54,5,1,1,Data Analyst
24,Male,BCA,IT,6.65,2,4,6,3,71,6,2,2,Software Engineer
23,Female,BCA,ME,7.53,1,5,8,5,72,5,2,0,Software Engineer
23,Female,B.Sc,IT,4.71,0,1,1,5,46,5,0,1,Software Engineer
19,Male,B.Sc,IT,6.28,0,4,6,4,69,4,2,2,Software Engineer
20,Male,B.Tech,IT,7.91,1,4,7,5,64,5,2,1,Backend Developer
24,Male,BCA,CSE,8.08,0,4,5,4,83,6,2,0,Software Engineer
20,Female,BCA,IT,8.33,1,5,7,8,81,5,2,0,Backend Developer
23,Female,B.Sc,Civil,6.82,0,4,6,6,64,5,2,0,Software Engineer
21,Male,B.Sc,ME,7.41,0,3,4,4,57,5,1,1,Data Analyst
22,Female,BCA,ME,8.23,0,4,6,4,69,6,2,0,Software Engineer
